Year,UNITID,Level and degree/certificate-seeking status of student,Undergraduate or graduate level of student,Original level of study on survey form,Grand total,Grand total men,Grand total women,American Indian or Alaska Native total,American Indian or Alaska Native men,American Indian or Alaska Native women,Asian total,Asian men,Asian women,Black or African American total,Black or African American men,Black or African American women,Hispanic or Latino total,Hispanic or Latino men,Hispanic or Latino women,Native Hawaiian or Other Pacific Islander total,Native Hawaiian or Other Pacific Islander men,Native Hawaiian or Other Pacific Islander women,White total,White men,White women,Two or more races total,Two or more races men,Two or more races women,Race/ethnicity unknown total,Race/ethnicity unknown men,Race/ethnicity unknown women,U.S. Nonresident total,U.S. Nonresident men,U.S. Nonresident women,Gender unknown,Another gender,Total of gender unknown and another gender,Total gender reported as one of the mutually exclusive binary categories (Men/Women),Institution name alias,Institution (entity) name,Street address or post office box,City location of institution,State abbreviation,ZIP code,County name,UNITID-1,FIPS state code,Bureau of Economic Analysis (BEA) regions,Name of chief administrator,Title of chief administrator,General information telephone number,Employer Identification Number,Unique Entity Identifier (UEI) Numbers,Office of Postsecondary Education (OPE) ID Number,OPE Title IV eligibility indicator code,Institution's internet website address,Sector of institution,Level of institution,Control of institution,Highest level of offering,Undergraduate offering,Graduate offering,Highest degree offered,Degree-granting status,Historically Black College or University,Institution has hospital,Institution grants a medical degree,Tribal college,Degree of urbanization (Urban-centric locale),Institution open to the general public,Status of institution,UNITID for merged schools,Year institution was deleted from IPEDS,Institution is active in current year,Primarily postsecondary indicator,Postsecondary institution indicator,Institutional Category,Carnegie Classification 2025: Institutional Classification,Land Grant Institution,Institution size category,Multi-institution or multi-campus organization,Name of multi-institution or multi-campus organization,Longitude location of institution,Latitude location of institution
2020,228459,"Part-time students, Undergraduate, Degree/certificate-seeking, Other degree/certificate-seeking ","Not applicable, undergraduate detail",Undergraduate,7727,3551,4176,29,18,11,202,100,102,650,304,346,3140,1327,1813,10,6,4,3374,1656,1718,272,118,154,21,10,11,29,12,17,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2020,228459,"Part-time students, Undergraduate, Other degree/certificate-seeking, Transfer-ins","Not applicable, undergraduate detail",Undergraduate,1116,500,616,3,3,0,39,21,18,78,35,43,482,191,291,0,0,0,473,233,240,34,15,19,1,1,0,6,1,5,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2020,228459,"Part-time students, Undergraduate, Other degree/certificate-seeking, Continuing","Not applicable, undergraduate detail",Undergraduate,6611,3051,3560,26,15,11,163,79,84,572,269,303,2658,1136,1522,10,6,4,2901,1423,1478,238,103,135,20,9,11,23,11,12,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2022,228459,All students total,All students total,Generated total,41900,16690,25210,92,51,41,1126,465,661,3932,1576,2356,16582,6295,10287,48,25,23,17526,7193,10333,1543,587,956,345,139,206,706,359,347,58.0,418.0,476.0,41424.0,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2022,228459,"All students, Undergraduate total",Undergraduate,Undergraduate,36432,14792,21640,84,48,36,956,404,552,3518,1457,2061,15103,5823,9280,42,23,19,14906,6311,8595,1399,540,859,239,96,143,185,90,95,51.0,364.0,415.0,36017.0,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2022,228459,"All students, Undergraduate, Degree/certificate-seeking total","Not applicable, undergraduate detail",Undergraduate,36432,14792,21640,84,48,36,956,404,552,3518,1457,2061,15103,5823,9280,42,23,19,14906,6311,8595,1399,540,859,239,96,143,185,90,95,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2022,228459,"All students, Undergraduate, Other degree/certificate-seeking, Transfer-ins","Not applicable, undergraduate detail",Undergraduate,6808,2479,4329,16,6,10,164,57,107,711,268,443,2985,1051,1934,11,4,7,2599,985,1614,289,100,189,11,2,9,22,6,16,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2022,228459,"All students, Undergraduate, Other degree/certificate-seeking","Not applicable, undergraduate detail",Undergraduate,29624,12313,17311,68,42,26,792,347,445,2807,1189,1618,12118,4772,7346,31,19,12,12307,5326,6981,1110,440,670,228,94,134,163,84,79,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2022,228459,"All students, Graduate",Graduate,Graduate,5468,1898,3570,8,3,5,170,61,109,414,119,295,1479,472,1007,6,2,4,2620,882,1738,144,47,97,106,43,63,521,269,252,7.0,54.0,61.0,5407.0,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2022,228459,"All students, Undergraduate, Other degree/certificate-seeking, Transfer-ins","Not applicable, undergraduate detail",Undergraduate,4301,1981,2320,11,8,3,134,72,62,368,208,160,1732,729,1003,6,6,0,1814,850,964,178,83,95,31,14,17,27,11,16,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2022,228459,"All students, Undergraduate, Other degree/certificate-seeking, Continuing","Not applicable, undergraduate detail",Undergraduate,25323,10332,14991,57,34,23,658,275,383,2439,981,1458,10386,4043,6343,25,13,12,10493,4476,6017,932,357,575,197,80,117,136,73,63,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2022,228459,Full-time students total,"Not applicable, undergraduate detail",Generated total,29480,11439,18041,68,38,30,745,296,449,2838,1111,1727,11634,4261,7373,35,18,17,12335,4959,7376,1107,408,699,256,101,155,462,247,215,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2022,228459,"Full-time students, Undergraduate total","Not applicable, undergraduate detail",Undergraduate,26748,10504,16244,63,36,27,667,269,398,2643,1053,1590,10931,4059,6872,30,16,14,11052,4541,6511,1034,386,648,190,75,115,138,69,69,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2022,228459,"Full-time students, Undergraduate, Degree/certificate-seeking total","Not applicable, undergraduate detail",Undergraduate,26748,10504,16244,63,36,27,667,269,398,2643,1053,1590,10931,4059,6872,30,16,14,11052,4541,6511,1034,386,648,190,75,115,138,69,69,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2022,228459,"Full-time students, Undergraduate, Degree/certificate-seeking, First-time","Not applicable, undergraduate detail",Undergraduate,6196,2197,3999,15,5,10,146,47,99,625,228,397,2698,925,1773,10,3,7,2413,896,1517,262,88,174,10,1,9,17,4,13,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2022,228459,"Full-time students, Undergraduate, Degree/certificate-seeking, Other degree/certificate-seeking","Not applicable, undergraduate detail",Undergraduate,20552,8307,12245,48,31,17,521,222,299,2018,825,1193,8233,3134,5099,20,13,7,8639,3645,4994,772,298,474,180,74,106,121,65,56,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2022,228459,"Full-time students, Graduate","Not applicable, undergraduate detail",Graduate,2732,935,1797,5,2,3,78,27,51,195,58,137,703,202,501,5,2,3,1283,418,865,73,22,51,66,26,40,324,178,146,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2022,228459,"Full-time students, Undergraduate, Other degree/certificate-seeking, Transfer-ins","Not applicable, undergraduate detail",Undergraduate,2435,1152,1283,7,5,2,62,32,30,221,127,94,955,411,544,3,3,0,1054,504,550,99,53,46,17,9,8,17,8,9,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2022,228459,"Full-time students, Undergraduate, Other degree/certificate-seeking, Continuing","Not applicable, undergraduate detail",Undergraduate,18117,7155,10962,41,26,15,459,190,269,1797,698,1099,7278,2723,4555,17,10,7,7585,3141,4444,673,245,428,163,65,98,104,57,47,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2022,228459,Part-time students total,"Not applicable, undergraduate detail",Generated total,12420,5251,7169,24,13,11,381,169,212,1094,465,629,4948,2034,2914,13,7,6,5191,2234,2957,436,179,257,89,38,51,244,112,132,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2022,228459,"Part-time students, Undergraduate total","Not applicable, undergraduate detail",Undergraduate,9684,4288,5396,21,12,9,289,135,154,875,404,471,4172,1764,2408,12,7,5,3854,1770,2084,365,154,211,49,21,28,47,21,26,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
2022,228459,"Part-time students, Undergraduate, Degree/certificate-seeking total","Not applicable, undergraduate detail",Undergraduate,9684,4288,5396,21,12,9,289,135,154,875,404,471,4172,1764,2408,12,7,5,3854,1770,2084,365,154,211,49,21,28,47,21,26,,,,,Texas State|Texas State University-San Marcos|Southwest Texas State University|Southwest Texas State|SWT|SWTSU|Texas State San Marcos|TxSt|TxState|TS|,Texas State University,601 University Dr,San Marcos,TX,78666,Hays County,228459.0,48.0,6 - Southwest AZ NM OK TX,Kelly Damphousse,President,5122452111.0,746002248.0,HS5HWWK1AAU5,361500.0,Participates in Title IV federal financial aid programs,https://www.txst.edu/,"Public, 4-year or above",Four or more years,Public,Doctor's degree,Undergraduate degree or certificate offering,Graduate degree or certificate offering,Doctor's degree - research/scholarship and professional practice,Degree-granting,No,No,No,No,City: Small,Institution is open to the public,Active - institution active,Not applicable,Not applicable,Yes,Primarily postsecondary institution,Active postsecondary institution,"Degree-granting, primarily baccalaureate or above",Mixed-Undergraduate/Graduate-Master's Large/Medium,Not a Land Grant Institution,"20,000 and above",Institution is part of a multi-institution or multi-campus organization,Texas State University System,-97.943029,29.888885
